Country Name,Country Code,Region,Year,GDP_Per_Capita,GDP_Per_Capita_Growth_Annual_Pct,Female_PostSecondary_Education_Pct,Male_PostSecondary_Education_Pct,Labour_Force_Participation_Female_Pct,Labour_Force_Participation_Male_Pct,Financial_Inclusion_Female,Financial_Inclusion_Male,Maternal_Mortality_Ratio_Per_100k,Women_in_Parliament_Pct,Adult_Literacy_Rate_Female_Pct,Adult_Literacy_Rate_Male_Pct,Adult_Literacy_Rate_Combined_Pct,Gender_Discrimination_Law,Gender_Discrimination_Law_Binary,Maternity_Leave_Days,Paternity_Leave_Days,Shared_Parental_Leave_Days,Youth_Not_In_Edu_Employment_Training_Female_Pct,Youth_Not_In_Edu_Employment_Training_Male_Pct,Youth_Not_In_Edu_Employment_Training_Total_Pct,Unemployment_Female_Pct,Unemployment_Male_Pct,Unemployment_Total_Pct
Azerbaijan,AZE,Europe & Central Asia,2021,5408.045352,5.151489356,NA,NA,59.679,64.879,39,55,55,18.18181818,NA,NA,NA,Yes,1,126,0,1039,5.9,1.97,3.874,6.958,5.119,6.04
Azerbaijan,AZE,Europe & Central Asia,2022,7770.594223,4.673318014,NA,NA,61.473,66.788,39,55,32,18.33333333,NA,NA,NA,Yes,1,126,0,1039,5.387,1.842,3.546,6.51,4.788,5.65
Azerbaijan,AZE,Europe & Central Asia,2023,7133.02838,1.232679755,31.27000046,33.90000153,60.952,66.342,39,55,18,18.6440678,99.73000336,99.83999634,99.7799987792969,Yes,1,126,0,1039,5.423,1.864,3.565,6.496,4.778,5.636
Azerbaijan,AZE,Europe & Central Asia,2024,7283.83563,3.57269253,NA,NA,60.353,65.713,39,55,NA,20.8,NA,NA,NA,Yes,1,126,0,1039,5.429,1.872,3.564,6.473,4.72,5.594
"Bahamas, The",BHS,Latin America & Caribbean,2015,30719.40542,0.197887425,NA,NA,66.407,79.036,NA,NA,83,13.15789474,NA,NA,NA,Yes,1,84,0,0,29.481,12.964,21.259,12.996,11.082,12
"Bahamas, The",BHS,Latin America & Caribbean,2016,30616.53632,-1.846292092,NA,NA,66.291,79.159,NA,NA,77,13.15789474,NA,NA,NA,Yes,1,84,0,0,30.324,12.669,21.535,14.465,11.073,12.7
"Bahamas, The",BHS,Latin America & Caribbean,2017,31875.48817,2.727954146,NA,NA,66.502,79.193,NA,NA,79,12.82051282,NA,NA,NA,Yes,1,84,0,0,28.008,10.262,19.175,11.37,8.345,9.8
"Bahamas, The",BHS,Latin America & Caribbean,2018,32642.33532,1.816539861,NA,NA,66.774,79.228,NA,NA,82,12.82051282,NA,NA,NA,Yes,1,84,0,0,26.867,12.457,19.696,9.949,10.048,10
"Bahamas, The",BHS,Latin America & Caribbean,2019,33640.33699,-1.33099312,NA,NA,66.721,79.361,NA,NA,82,12.82051282,NA,NA,NA,Yes,1,84,0,0,26.344,12.451,19.431,9.687,9.008,9.336
"Bahamas, The",BHS,Latin America & Caribbean,2020,26178.75376,-20.32936973,NA,NA,62.759,74.68,NA,NA,84,12.82051282,NA,NA,NA,Yes,1,84,0,0,30.087,17.727,23.932,11.896,12.149,12.027
"Bahamas, The",BHS,Latin America & Caribbean,2021,30367.86058,17.43560221,NA,NA,64.517,76.32,NA,NA,174,17.94871795,NA,NA,NA,Yes,1,84,0,0,27.497,15.182,21.358,10.765,11.283,11.032
"Bahamas, The",BHS,Latin America & Caribbean,2022,34957.16133,10.55252448,NA,NA,66.321,78.426,NA,NA,80,17.94871795,NA,NA,NA,Yes,1,84,0,0,25.247,13.126,19.202,8.98,9.547,9.272
"Bahamas, The",BHS,Latin America & Caribbean,2023,38231.77448,2.55809108,NA,NA,66.733,78.277,NA,NA,76,17.94871795,NA,NA,NA,Yes,1,84,0,0,24.437,12.469,18.47,8.206,9.06,8.643
"Bahamas, The",BHS,Latin America & Caribbean,2024,39455.44665,2.903713039,NA,NA,66.494,78.14,NA,NA,NA,17.94871795,NA,NA,NA,Yes,1,84,0,0,24.336,12.164,18.264,8.132,8.78,8.463
Bahrain,BHR,Middle East & North Africa,2015,23734.05511,-1.663292787,NA,NA,43.369,86.695,75,86,16,7.5,NA,NA,NA,Yes,1,60,1,0,21.95,5.563,12.661,3.77,0.444,1.16
Bahrain,BHR,Middle East & North Africa,2016,23800.00144,-0.079109875,25.71999931,23.04000092,43.548,87.026,75,86,17,7.5,NA,NA,NA,Yes,1,60,1,0,21.4,5.53,12.35,3.912,0.471,1.192
Bahrain,BHR,Middle East & North Africa,2017,24784.76935,-0.457057166,26.57999992,23.45999908,43.492,87.167,75,86,17,7.5,NA,NA,NA,Yes,1,60,1,0,20.973,5.543,12.167,3.975,0.48,1.194
Bahrain,BHR,Middle East & North Africa,2018,26324.40665,1.918495729,36.13999939,30.549999239999998,43.306,87.093,75,86,16,15,NA,NA,NA,Yes,1,60,1,0,20.553,5.223,11.854,3.978,0.482,1.2
Bahrain,BHR,Middle East & North Africa,2019,27259.74386,3.382740869,NA,NA,42.821,86.809,75,86,17,15,NA,NA,NA,Yes,1,60,1,0,19.969,4.705,11.332,4.014,0.494,1.223
Bahrain,BHR,Middle East & North Africa,2020,24342.84446,-5.173074009,33.66999817,32.29000092,41.511,84.634,75,86,7,15,NA,NA,NA,Yes,1,60,1,0,21.996,6.255,12.863,5.204,0.881,1.781
Bahrain,BHR,Middle East & North Africa,2021,27147.80839,2.119198225,NA,NA,41.58,84.348,75,86,10,15,NA,NA,NA,Yes,1,60,1,0,21.807,6.513,12.753,4.595,0.716,1.541
Bahrain,BHR,Middle East & North Africa,2022,30470.52193,4.764512125,47.02000046,37.20999908,42.684,85.626,75,86,5,20,96.11000061,98.83000183,97.870002746582,Yes,1,60,1,0,19.519,4.922,10.916,4.233,0.53,1.326
Bahrain,BHR,Middle East & North Africa,2023,29290.12842,0.42885938,51.11000061,35.20000076,43.096,86.05,75,86,17,20,96.26999664,98.70999908,97.8499984741211,Yes,1,60,1,0,18.147,4.174,10.051,3.823,0.424,1.154
Bahrain,BHR,Middle East & North Africa,2024,30048.21777,2.264333518,50.59999847,34.90000153,42.962,85.949,75,86,NA,20,96.29000092,98.66999817,97.8199996948242,Yes,1,60,1,0,17.956,3.945,9.92,3.654,0.403,1.102
Bangladesh,BGD,South Asia,2015,1224.386477,5.604495397,9.899999619,18.11000061,33.531,80.736,43,63,204,20,62.25,68.05999756,65.1399993896484,No,0,112,0,0,46.958,11.491,29.159,7.32,3.109,4.396
Bangladesh,BGD,South Asia,2016,1649.283809,6.1618156,10.02999973,18.62000084,33.497,80.134,43,63,191,20,69.90000153,75.62000275,72.7600021362305,No,0,112,0,0,47.763,10.134,28.88,7.235,3.067,4.35
Bangladesh,BGD,South Asia,2017,1811.082217,5.68710307,10.68000031,19.19000053,36.676,81.407,43,63,179,20.28571429,70.08999634,75.69999695,72.8899993896484,No,0,112,0,0,44.774,9.86,27.386,6.628,3.289,4.372
Bangladesh,BGD,South Asia,2018,1965.243727,6.441974947,11.42000008,19.88999939,38.079,81.16,43,63,168,20.28571429,71.18000031,76.66999817,73.9100036621094,No,0,112,0,0,45.229,9.974,27.937,6.225,3.498,4.407
Bangladesh,BGD,South Asia,2019,2129.79897,6.972643998,11.97999954,20.55999947,39.376,80.986,43,63,157,20.63037249,71.94999695,77.44000244,74.6800003051758,No,0,112,0,0,45.509,9.9,28.3,5.84,3.716,4.441
Bangladesh,BGD,South Asia,2020,2248.850788,2.586478166,NA,NA,40.407,80.633,43,63,152,20.91690544,72,77.81999969,74.9100036621094,No,0,112,0,0,46.884,11.474,29.99,6.327,4.959,5.436
Bangladesh,BGD,South Asia,2021,2482.849178,6.07069417,13.57999992,22.27000046,42.34,81.368,43,63,194,20.85714286,73.63999939,79.20999908,76.3600006103516,No,0,112,0,0,46.616,10.843,29.705,5.813,5.056,5.327
Bangladesh,BGD,South Asia,2022,2716.485928,6.008474629,NA,NA,43.687,81.386,43,63,131,20.85714286,76.54000092,81.38999939,79,No,0,112,0,0,47.288,10.782,29.998,4.888,4.423,4.593
Bangladesh,BGD,South Asia,2023,2551.017738,4.490704094,5.376888616,NA,43.712,81.097,43,63,115,20.85714286,NA,NA,NA,No,0,112,0,0,47.455,10.918,29.949,4.765,4.274,4.454
Bangladesh,BGD,South Asia,2024,2593.416074,2.96499838,NA,NA,44.153,80.943,43,63,NA,NA,NA,NA,NA,No,0,112,0,0,47.848,11.002,29.963,5.278,4.329,4.68
Barbados,BRB,Latin America & Caribbean,2015,18954.29137,-1.07426729,NA,NA,61.731,69.579,NA,NA,37,16.66666667,NA,NA,NA,No,0,84,0,0,26.632,33.091,29.865,8.969,10.632,9.803
Barbados,BRB,Latin America & Caribbean,2016,19065.80698,1.570578631,NA,NA,62.528,70.02,NA,NA,36,16.66666667,NA,NA,NA,No,0,84,0,0,25.849,32.11,28.993,8.648,7.847,8.247
Barbados,BRB,Latin America & Caribbean,2017,19692.76067,-0.076334649,NA,NA,62.501,70.228,NA,NA,37,16.66666667,NA,NA,NA,No,0,84,0,0,25.382,32.727,29.077,8.779,8.466,8.622
Barbados,BRB,Latin America & Caribbean,2018,20055.91587,-1.364175224,NA,NA,61.61,70.274,NA,NA,37,20,NA,NA,NA,No,0,84,0,0,24.883,31.641,28.291,8.533,8.116,8.322
Barbados,BRB,Latin America & Caribbean,2019,20583.72658,0.475051849,NA,NA,61.569,68.621,NA,NA,36,20,NA,NA,NA,No,0,84,0,0,23.879,33.45,28.713,7.281,9.543,8.412
Barbados,BRB,Latin America & Caribbean,2020,18347.11091,-15.20242331,NA,NA,60.484,67.507,NA,NA,39,20,NA,NA,NA,No,0,84,0,0,25.784,35.809,30.85,8.304,11.246,9.777
Barbados,BRB,Latin America & Caribbean,2021,18696.7859,-0.413697039,NA,NA,60.679,67.512,NA,NA,38,20,NA,NA,NA,Yes,1,84,0,0,24.584,34.299,29.497,8.086,10.78,9.433
Barbados,BRB,Latin America & Caribbean,2022,22164.02603,17.76149167,NA,NA,59.68,67.339,NA,NA,38,26.66666667,NA,NA,NA,Yes,1,84,0,0,23.976,33.762,28.934,7.258,9.456,8.365
Barbados,BRB,Latin America & Caribbean,2023,23804.02499,4.08718373,NA,NA,60.124,66.978,NA,NA,35,26.66666667,NA,NA,NA,Yes,1,84,0,0,23.696,33.31,28.576,6.868,8.888,7.878
Barbados,BRB,Latin America & Caribbean,2024,25365.79494,3.75186089,NA,NA,59.727,66.618,NA,NA,NA,26.66666667,NA,NA,NA,Yes,1,84,0,0,23.685,33.305,28.572,6.565,8.49,7.529
Belarus,BLR,Europe & Central Asia,2015,5967.055951,-3.957251254,NA,NA,58.644,70.949,81,81,1,27.27272727,NA,NA,NA,Yes,1,126,0,1095,5.39,6.428,5.923,4.255,7.486,5.881
Belarus,BLR,Europe & Central Asia,2016,5039.775609,-2.611913805,NA,NA,58.727,71.095,81,81,1,34.54545455,NA,NA,NA,Yes,1,126,0,1095,5.277,6.475,5.892,4.19,7.474,5.844
Belarus,BLR,Europe & Central Asia,2017,5785.544919,2.644807522,NA,NA,58.566,71.494,81,81,1,34.54545455,NA,NA,NA,Yes,1,126,0,1095,4.611,6.127,5.39,4.039,7.22,5.648
Belarus,BLR,Europe & Central Asia,2018,6360.037502,3.369991519,NA,NA,58.055,71.949,81,81,1,34.54545455,NA,NA,NA,Yes,1,126,0,1095,5.897,7.329,6.633,3.559,5.921,4.763
Belarus,BLR,Europe & Central Asia,2019,6837.773396,1.651367504,73.33999634,74.30000305,58.25,71.358,81,81,1,40,99.87999725,99.87000275,99.870002746582,Yes,1,126,0,1095,5.654,8.07,6.897,3.198,5.106,4.165
Belarus,BLR,Europe & Central Asia,2020,6542.8558,-0.251224717,NA,NA,57.856,71.337,81,81,2,40,NA,NA,NA,Yes,1,126,0,1095,5.763,7.76,6.79,3.3,4.773,4.049
Belarus,BLR,Europe & Central Asia,2021,7489.718947,3.290817516,NA,NA,57.995,71.163,81,81,2,40,NA,NA,NA,Yes,1,126,0,1095,4.833,6.083,5.476,3.058,4.719,3.9
Belarus,BLR,Europe & Central Asia,2022,7994.648061,-3.888540083,NA,NA,57.862,71.367,81,81,1,40,NA,NA,NA,Yes,1,126,0,1095,5.129,5.167,5.149,2.896,4.229,3.574
Belarus,BLR,Europe & Central Asia,2023,7896.753883,4.691207974,NA,NA,57.385,70.795,81,81,1,40,NA,NA,NA,Yes,1,126,0,1095,5.242,5.276,5.26,2.773,4.125,3.461
Belarus,BLR,Europe & Central Asia,2024,8316.647763,4.51757015,NA,NA,56.942,70.24,81,81,NA,33.63636364,NA,NA,NA,Yes,1,126,0,1095,5.283,5.309,5.296,2.698,4.001,3.361
Belgium,BEL,Europe & Central Asia,2015,40893.80454,0.887876358,33.83000183,32.65999985,48.045,58.954,99,99,5,39.33333333,NA,NA,NA,Yes,1,105,14,0,11.815,12.536,12.182,7.768,9.093,8.482
Belgium,BEL,Europe & Central Asia,2016,41854.54983,0.682454833,34.25999832,33.22999954,47.81,58.771,99,99,5,39.33333333,NA,NA,NA,Yes,1,105,14,0,9.711,10.054,9.886,7.561,8.06,7.83
Belgium,BEL,Europe & Central Asia,2017,44035.32394,1.084311513,37.06999969,35.65999985,47.974,58.95,99,99,5,38,NA,NA,NA,Yes,1,105,14,0,9.429,10.263,9.855,7.052,7.123,7.09
Belgium,BEL,Europe & Central Asia,2018,47487.21004,1.415289375,36.70572936,33.85993782,48.77,58.793,99,99,5,38,NA,NA,NA,Yes,1,105,14,0,10.021,9.59,9.801,5.561,6.27,5.941
Belgium,BEL,Europe & Central Asia,2019,46716.62275,1.89071932,38.45000076,35.61999893,49.097,58.908,99,99,4,42,NA,NA,NA,Yes,1,105,14,0,8.716,9.76,9.25,4.94,5.733,5.364
Belgium,BEL,Europe & Central Asia,2020,45906.28758,-5.20244011,39.5096923,35.08268174,48.66,58.305,99,99,4,41.33333333,NA,NA,NA,Yes,1,105,14,0,9.523,10.443,9.994,5.351,5.713,5.545
Belgium,BEL,Europe & Central Asia,2021,51658.23829,5.771345643,41.12700393,38.4846023,49.367,58.93,99,99,7,42,NA,NA,NA,Yes,1,105,14,0,5.667,7.599,6.654,5.836,6.608,6.248
Belgium,BEL,Europe & Central Asia,2022,50822.25185,3.420168308,39.96479883,36.58654678,50.029,59.323,99,99,11,42.66666667,NA,NA,NA,Yes,1,105,21,0,6.315,7.867,7.107,5.256,5.847,5.57
Belgium,BEL,Europe & Central Asia,2023,54690.09427,0.281207552,41.11667955,37.6399771,49.831,59.161,99,99,4,42.66666667,NA,NA,NA,Yes,1,105,21,0,5.734,7.623,6.699,5.049,5.949,5.528
Belgium,BEL,Europe & Central Asia,2024,55954.61063,0.258325283,NA,NA,49.797,58.952,99,99,NA,41.33333333,NA,NA,NA,Yes,1,105,28,0,5.776,7.658,6.739,5.092,5.836,5.488
Belize,BLZ,Latin America & Caribbean,2015,6154.495935,0.736857598,NA,NA,48.253,79.477,52,44,47,3.125,91.62999725,90.16000366,90.9199981689453,No,0,98,0,0,41.393,14.155,27.679,11.093,5.446,7.578
Belize,BLZ,Latin America & Caribbean,2016,6142.498732,-2.24225455,NA,NA,49.101,79.331,52,44,51,3.125,NA,NA,NA,No,0,98,0,0,39.801,15.204,27.378,11.184,4.422,7
Belize,BLZ,Latin America & Caribbean,2017,6072.582676,-4.04836188,NA,NA,48.678,79.267,52,44,56,9.375,NA,NA,NA,No,0,98,0,0,40.029,15.049,27.378,9.851,4.613,6.596
Belize,BLZ,Latin America & Caribbean,2018,6031.281396,-0.757266963,24.00325767,20.9332046,52.925,80.851,52,44,60,9.375,NA,NA,NA,No,0,98,0,0,37.675,15.002,26.189,11.869,5.315,7.896
Belize,BLZ,Latin America & Caribbean,2019,6190.047923,2.753464635,19.19186587,16.35512252,57.097,82.295,52,44,61,9.375,NA,NA,NA,No,0,98,0,0,35.166,14.845,24.884,13.632,5.891,9.053
Belize,BLZ,Latin America & Caribbean,2020,5227.193638,-15.00068035,22.87999916,19.56999969,51.374,77.5,52,44,88,9.677419355,NA,NA,NA,No,0,98,0,0,36.785,16.807,26.686,16.115,7.258,10.784
Belize,BLZ,Latin America & Caribbean,2021,6122.611586,16.39580579,NA,NA,48.357,75.291,52,44,157,12.5,NA,NA,NA,No,0,98,0,0,35.41,15.466,25.331,15.451,7.026,10.322
Belize,BLZ,Latin America & Caribbean,2022,7068.454783,7.64170339,NA,NA,48.772,75.131,52,44,110,12.5,87.87999725,87.87999725,87.879997253418,No,0,98,0,0,34.789,15.01,24.76,13.433,5.743,8.763
Belize,BLZ,Latin America & Caribbean,2023,7459.998151,-0.911086213,NA,NA,49.182,74.918,52,44,67,15.625,NA,NA,NA,No,0,98,0,0,34.586,14.824,24.528,12.695,5.386,8.267
Belize,BLZ,Latin America & Caribbean,2024,8429.679597,6.604734215,NA,NA,49.21,74.758,52,44,NA,15.625,NA,NA,NA,No,0,98,0,0,34.664,14.827,24.562,10.898,4.455,7
Benin,BEN,Sub-Saharan Africa,2015,1002.418869,-1.184320438,NA,NA,72.007,75.068,40,58,606,7.228915663,NA,NA,NA,Yes,1,98,3,0,20.729,11.856,16.228,1.996,1.648,1.82
Benin,BEN,Sub-Saharan Africa,2016,1010.533896,0.36116614,NA,NA,72.597,75.271,40,58,604,7.228915663,NA,NA,NA,Yes,1,98,3,0,20.25,12.185,16.157,1.946,1.624,1.784
Benin,BEN,Sub-Saharan Africa,2017,1054.974081,2.6704172,NA,NA,73.179,75.473,40,58,592,7.228915663,28.549999239999998,51.04999924,38.8699989318848,Yes,1,98,3,0,19.776,12.501,16.083,1.808,1.512,1.659
Benin,BEN,Sub-Saharan Africa,2018,1151.74097,3.737015543,NA,NA,73.755,75.676,40,58,585,7.228915663,NA,NA,NA,Yes,1,98,3,0,19.175,12.65,15.862,1.547,1.274,1.41
Benin,BEN,Sub-Saharan Africa,2019,1130.821353,3.982113266,2.974374605,8.467581589,74.325,75.878,40,58,572,7.228915663,38.09999847,61.41999817,49,Yes,1,98,3,0,18.753,13.062,15.863,1.338,1.091,1.214
Benin,BEN,Sub-Saharan Africa,2020,1200.194266,1.120202648,NA,NA,73.677,75.922,40,58,578,7.228915663,NA,NA,NA,Yes,1,98,3,0,18.727,13.337,15.99,1.463,1.539,1.502
Benin,BEN,Sub-Saharan Africa,2021,1318.651581,4.413354351,NA,NA,74.791,77.198,40,58,584,8.43373494,33.13000107,56.45999908,43.8300018310547,Yes,1,98,3,0,17.966,13.106,15.498,1.612,1.943,1.779
Benin,BEN,Sub-Saharan Africa,2022,1266.42711,3.58043408,2.570512894,8.167859675,74.264,77.322,40,58,547,7.407407407,41.50999832,62.61999893,51.3800010681152,Yes,1,98,3,0,17.526,12.937,15.196,1.483,1.881,1.685
Benin,BEN,Sub-Saharan Africa,2023,1394.177847,3.703325128,NA,NA,74.183,77.014,40,58,518,26.60550459,NA,NA,NA,Yes,1,98,3,0,17.651,13.068,15.325,1.461,1.847,1.657
Benin,BEN,Sub-Saharan Africa,2024,1485.38019,4.840178691,NA,NA,74.321,77.047,40,58,NA,26.60550459,NA,NA,NA,Yes,1,98,3,0,17.683,13.026,15.32,1.576,1.865,1.722
Bermuda,BMU,North America,2015,104855.3668,0.878744269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,BMU,North America,2016,108747.3561,-0.63372064,57.90999985,51.24000168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,BMU,North America,2017,112339.4256,3.401191878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,BMU,North America,2018,113204.8221,-0.827444989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,BMU,North America,2019,115798.0408,-0.124745932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,BMU,North America,2020,106976.5462,-7.225547894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,BMU,North America,2021,112765.0817,4.177012512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,BMU,North America,2022,121613.94,6.310136679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,BMU,North America,2023,132604.4391,4.999919489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,BMU,North America,2024,138934.9588,2.203310107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhutan,BTN,South Asia,2015,2954.040819,5.583706035,NA,NA,54.976,69.953,28,39,68,8.510638298,NA,NA,NA,Yes,1,56,7,0,18.513,11.137,14.474,3.272,1.911,2.45
Bhutan,BTN,South Asia,2016,3152.309051,7.424640568,NA,NA,54.893,69.701,28,39,63,8.510638298,NA,NA,NA,Yes,1,56,7,0,18.651,11.31,14.638,3.551,2.149,2.705
Bhutan,BTN,South Asia,2017,3435.288047,1.211372391,7.989999771,13.649999619999999,54.815,69.454,28,39,58,8.510638298,57.08000183,75.01999664,66.5599975585938,Yes,1,56,7,0,18.812,11.502,14.84,3.892,2.437,3.016
Bhutan,BTN,South Asia,2018,3400.204172,2.762961028,NA,NA,54.743,69.211,28,39,55,14.89361702,NA,NA,NA,Yes,1,56,7,0,19.114,11.819,15.188,4.258,2.746,3.35
Bhutan,BTN,South Asia,2019,3576.879871,5.054791532,NA,NA,60.631,71.202,28,39,52,14.89361702,NA,NA,NA,Yes,1,56,7,0,13.197,7.959,10.405,3.329,2.282,2.72
Bhutan,BTN,South Asia,2020,3191.66907,-10.82261124,NA,NA,63.002,71.913,28,39,51,14.89361702,NA,NA,NA,Yes,1,56,7,0,15.948,8.416,11.968,6.113,4.226,5.03
Bhutan,BTN,South Asia,2021,3570.61258,3.689353192,NA,NA,64.902,72.656,28,39,50,17.0212766,NA,NA,NA,Yes,1,56,7,0,12.348,7.039,9.563,6.231,3.719,4.803
Bhutan,BTN,South Asia,2022,3711.32768,4.476615996,9.089160665,15.1329444,52.511,72.112,28,39,49,17.39130435,57,73.38999939,64.9100036621094,Yes,1,56,7,0,18.469,12.558,15.385,8.22,4.537,5.947
Bhutan,BTN,South Asia,2023,3839.409304,4.152909811,NA,NA,56.619,72.15,28,39,47,17.39130435,NA,NA,NA,Yes,1,60,14,0,22.739,16.937,19.723,4.243,2.377,3.126
Bhutan,BTN,South Asia,2024,NA,NA,NA,NA,56.464,72.173,28,39,NA,4.255319149,NA,NA,NA,Yes,1,60,14,0,22.625,16.784,19.592,3.855,2.186,2.856
Bolivia,BOL,Latin America & Caribbean,2015,2996.012898,3.278651558,26,27.20999908,57.044,77.958,63,74,166,53.07692308,88.58000183,96.51999664,92.4599990844727,No,0,90,3,0,22.448,6.866,14.561,3.788,2.619,3.111
Bolivia,BOL,Latin America & Caribbean,2016,3035.873477,2.722207157,18.28682644,20.36584104,56.919,77.735,63,74,162,53.07692308,NA,NA,NA,No,0,90,3,0,16.906,4.826,10.792,4.044,3.101,3.498
Bolivia,BOL,Latin America & Caribbean,2017,3306.303012,2.683728435,20.7361455,22.12235939,59.112,78.107,63,74,160,53.07692308,NA,NA,NA,No,0,90,3,0,18.255,5.062,11.577,4.057,3.352,3.655
Bolivia,BOL,Latin America & Caribbean,2018,3500.726422,2.740368225,22.22145433,NA,63.559,80.002,63,74,157,53.07692308,NA,NA,NA,No,0,90,3,0,17.693,4.142,10.834,3.612,3.445,3.519
Bolivia,BOL,Latin America & Caribbean,2019,3503.896011,0.789012055,29.62999916,32.59000015,66.243,82.047,63,74,156,53.07692308,NA,NA,NA,No,0,90,3,0,16.269,4.348,10.235,3.992,3.432,3.682
Bolivia,BOL,Latin America & Caribbean,2020,3099.942191,-9.857106795,30.05999947,33.02000046,65.591,80.146,63,74,218,46.15384615,90.5,97.44000244,93.8499984741211,No,0,90,3,0,18.013,9.497,13.702,9.746,6.395,7.903
Bolivia,BOL,Latin America & Caribbean,2021,3384.844865,5.035259646,27.60950388,27.12383481,71.058,84.557,63,74,270,46.15384615,NA,NA,NA,No,0,90,3,0,15.072,6.982,10.976,5.664,4.603,5.089
Bolivia,BOL,Latin America & Caribbean,2022,3643.92827,2.40643659,30.08074686,28.91373118,71.714,84.873,63,74,164,46.15384615,NA,NA,NA,No,0,90,3,0,14.357,5.692,9.969,4.172,3.024,3.552
Bolivia,BOL,Latin America & Caribbean,2023,3686.279964,1.675972067,31.28784138,30.18471777,71.909,84.867,63,74,146,46.15384615,93.5,97.76999664,95.5500030517578,No,0,90,3,0,13.627,5.67,9.597,3.435,2.673,3.024
Bolivia,BOL,Latin America & Caribbean,2024,4001.21134,0.003115706,NA,NA,72.455,84.998,63,74,NA,46.15384615,NA,NA,NA,No,0,90,3,0,13.116,5.375,9.194,3.513,2.728,3.091
Bosnia and Herzegovina,BIH,Europe & Central Asia,2015,4662.258837,5.687058388,9.989999771,13.07999992,39.357,62.716,70,89,7,21.42857143,NA,NA,NA,Yes,1,365,9,0,26.567,29.975,28.348,30.549,25.66,27.695
Bosnia and Herzegovina,BIH,Europe & Central Asia,2016,4928.566525,4.595967206,10.47000027,13.42000008,39.218,62.426,70,89,7,21.42857143,NA,NA,NA,Yes,1,365,9,0,25.408,28.626,27.09,29.754,22.309,25.408
Bosnia and Herzegovina,BIH,Europe & Central Asia,2017,5345.019855,4.57869011,7.516605613,9.608912123,39.077,62.1,70,89,7,21.42857143,NA,NA,NA,Yes,1,365,9,0,25.102,25.876,25.506,23.003,18.76,20.527
Bosnia and Herzegovina,BIH,Europe & Central Asia,2018,6047.845843,5.105248784,10.47999954,13.35999966,38.916,61.709,70,89,7,21.42857143,NA,NA,NA,Yes,1,365,9,0,22.16,23.012,22.605,20.209,17.107,18.4
Bosnia and Herzegovina,BIH,Europe & Central Asia,2019,6122.375345,4.162604854,7.321483616,8.823312111,38.683,61.255,70,89,6,21.42857143,NA,NA,NA,Yes,1,365,9,0,22.711,22.494,22.598,18.663,13.565,15.692
Bosnia and Herzegovina,BIH,Europe & Central Asia,2020,6130.311332,-1.657508895,13.23999977,14.17000008,38.161,60.752,70,89,7,26.19047619,NA,NA,NA,Yes,1,365,9,0,23.299,20.436,21.805,18.434,14.042,15.868
Bosnia and Herzegovina,BIH,Europe & Central Asia,2021,7295.343824,9.19171639,NA,NA,38.411,60.585,70,89,13,26.19047619,NA,NA,NA,Yes,1,365,9,0,19.873,18.779,19.302,18.062,12.626,14.897
Bosnia and Herzegovina,BIH,Europe & Central Asia,2022,7655.59421,5.531108829,15.149999619999999,15.13000011,38.537,60.496,70,89,12,16.66666667,NA,NA,NA,Yes,1,365,9,0,18.086,17.198,17.623,15.408,10.674,12.657
Bosnia and Herzegovina,BIH,Europe & Central Asia,2023,8663.02323,2.626169553,20.17592465,18.24066635,39.533,60.625,70,89,6,19.04761905,NA,NA,NA,Yes,1,365,9,0,14.985,16.896,15.98,12.785,9.106,10.668
Bosnia and Herzegovina,BIH,Europe & Central Asia,2024,8957.372942,3.154340378,NA,NA,39.442,60.363,70,89,NA,19.04761905,NA,NA,NA,Yes,1,365,9,0,15.066,16.946,16.044,12.924,9.099,10.723
